,img,exp_val,clus_pred,max rec,treshold,kern_size,text,clus-error,Notes,delta_bacche_abs,delta_bacche,stridex,stridey
0,count_23_333_2019_09_11_4864_2280_1824.png,23,73.0,60.0,0.37,288.0,the number of berries,2.1739130434782608,,50.0,-50.0,50.0,50.0
0,count_24_108_2019_10_02_4864_00_608.png,24,33.0,60.0,0.37,288.0,the number of berries,0.375,,9.0,-9.0,50.0,50.0
0,count_24_109_2019_10_02_4864_2736_3040.png,24,124.0,60.0,0.37,288.0,the number of berries,4.166666666666667,,100.0,-100.0,50.0,50.0
0,count_24_109_2019_10_02_4864_456_1824.png,24,42.0,60.0,0.37,288.0,the number of berries,0.75,,18.0,-18.0,50.0,50.0
0,count_24_109_2019_10_02_4864_912_1216.png,24,61.0,60.0,0.37,288.0,the number of berries,1.5416666666666667,,37.0,-37.0,50.0,50.0
0,count_24_110_2019_10_02_4864_912_1216.png,24,63.0,60.0,0.37,288.0,the number of berries,1.625,,39.0,-39.0,50.0,50.0
0,count_24_111_2019_10_02_4864_00_608.png,24,60.0,60.0,0.37,288.0,the number of berries,1.5,,36.0,-36.0,50.0,50.0
0,count_24_111_2019_10_02_4864_2280_3040.png,24,19.0,60.0,0.37,288.0,the number of berries,0.20833333333333334,,5.0,5.0,50.0,50.0
0,count_24_111_2019_10_02_4864_3192_1216.png,24,83.0,60.0,0.37,288.0,the number of berries,2.4583333333333335,,59.0,-59.0,50.0,50.0
0,count_24_113_2019_10_02_4864_1824_00.png,24,72.0,60.0,0.37,288.0,the number of berries,2.0,,48.0,-48.0,50.0,50.0
0,count_24_115_2019_10_02_4864_00_4256.png,24,99.0,60.0,0.37,288.0,the number of berries,3.125,,75.0,-75.0,50.0,50.0
0,count_24_116_2019_10_02_4864_00_608.png,24,63.0,60.0,0.37,288.0,the number of berries,1.625,,39.0,-39.0,50.0,50.0
0,count_24_116_2019_10_02_4864_912_1216.png,24,92.0,60.0,0.37,288.0,the number of berries,2.8333333333333335,,68.0,-68.0,50.0,50.0
0,count_24_118_2019_10_02_4864_1368_1216.png,24,99.0,60.0,0.37,288.0,the number of berries,3.125,,75.0,-75.0,50.0,50.0
0,count_24_118_2019_10_02_4864_2280_2432.png,24,42.0,60.0,0.37,288.0,the number of berries,0.75,,18.0,-18.0,50.0,50.0
0,count_24_118_2019_10_02_4864_456_2432.png,24,265.0,60.0,0.37,288.0,the number of berries,10.041666666666666,,241.0,-241.0,50.0,50.0
0,count_24_118_2019_10_02_4864_456_3040.png,24,84.0,60.0,0.37,288.0,the number of berries,2.5,,60.0,-60.0,50.0,50.0
0,count_24_119_2019_10_02_4864_1824_1824.png,24,64.0,60.0,0.37,288.0,the number of berries,1.6666666666666667,,40.0,-40.0,50.0,50.0
0,count_24_120_2019_10_02_4864_3192_3648.png,24,59.0,60.0,0.37,288.0,the number of berries,1.4583333333333333,,35.0,-35.0,50.0,50.0
0,count_24_121_2019_10_02_4864_2736_1216.png,24,62.0,60.0,0.37,288.0,the number of berries,1.5833333333333333,,38.0,-38.0,50.0,50.0
0,count_24_121_2019_10_02_4864_456_1216.png,24,32.0,60.0,0.37,288.0,the number of berries,0.3333333333333333,,8.0,-8.0,50.0,50.0
0,count_24_121_2019_10_02_4864_456_608.png,24,113.0,60.0,0.37,288.0,the number of berries,3.7083333333333335,,89.0,-89.0,50.0,50.0
0,count_24_122_2019_10_02_4864_2736_2432.png,24,65.0,60.0,0.37,288.0,the number of berries,1.7083333333333333,,41.0,-41.0,50.0,50.0
0,count_24_123_2019_10_02_4864_1824_1824.png,24,51.0,60.0,0.37,288.0,the number of berries,1.125,,27.0,-27.0,50.0,50.0
0,count_24_124_2019_10_02_4864_00_4256.png,24,16.0,60.0,0.37,288.0,the number of berries,0.3333333333333333,,8.0,8.0,50.0,50.0
0,count_24_125_2019_10_02_4864_00_00.png,24,14.0,60.0,0.37,288.0,the number of berries,0.4166666666666667,,10.0,10.0,50.0,50.0
0,count_24_125_2019_10_02_4864_3192_3648.png,24,39.0,60.0,0.37,288.0,the number of berries,0.625,,15.0,-15.0,50.0,50.0
0,count_24_126_2019_10_02_4864_1824_1824.png,24,104.0,60.0,0.37,288.0,the number of berries,3.3333333333333335,,80.0,-80.0,50.0,50.0
0,count_24_126_2019_10_02_4864_456_2432.png,24,158.0,60.0,0.37,288.0,the number of berries,5.583333333333333,,134.0,-134.0,50.0,50.0
0,count_24_127_2019_10_02_4864_1368_3040.png,24,42.0,60.0,0.37,288.0,the number of berries,0.75,,18.0,-18.0,50.0,50.0
0,count_24_127_2019_10_02_4864_1824_1824.png,24,122.0,60.0,0.37,288.0,the number of berries,4.083333333333333,,98.0,-98.0,50.0,50.0
0,count_24_127_2019_10_02_4864_456_3040.png,24,38.0,60.0,0.37,288.0,the number of berries,0.5833333333333334,,14.0,-14.0,50.0,50.0
0,count_24_129_2019_10_02_4864_2736_2432.png,24,121.0,60.0,0.37,288.0,the number of berries,4.041666666666667,,97.0,-97.0,50.0,50.0
0,count_24_129_2019_10_02_4864_3192_00.png,24,148.0,60.0,0.37,288.0,the number of berries,5.166666666666667,,124.0,-124.0,50.0,50.0
0,count_24_130_2019_10_02_4864_1368_00.png,24,21.0,60.0,0.37,288.0,the number of berries,0.125,,3.0,3.0,50.0,50.0
0,count_24_130_2019_10_02_4864_1824_2432.png,24,18.0,60.0,0.37,288.0,the number of berries,0.25,,6.0,6.0,50.0,50.0
0,count_24_132_2019_10_02_4864_456_1216.png,24,22.0,60.0,0.37,288.0,the number of berries,0.08333333333333333,,2.0,2.0,50.0,50.0
0,count_24_135_2019_10_02_4864_2736_00.png,24,91.0,60.0,0.37,288.0,the number of berries,2.7916666666666665,,67.0,-67.0,50.0,50.0
0,count_24_135_2019_10_02_4864_3192_00.png,24,134.0,60.0,0.37,288.0,the number of berries,4.583333333333333,,110.0,-110.0,50.0,50.0
0,count_24_135_2019_10_02_4864_3192_3648.png,24,31.0,60.0,0.37,288.0,the number of berries,0.2916666666666667,,7.0,-7.0,50.0,50.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,55.0,60.0,0.37,288.0,the number of berries,1.2916666666666667,,31.0,-31.0,50.0,50.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,77.0,60.0,0.37,288.0,the number of berries,2.2083333333333335,,53.0,-53.0,50.0,50.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,66.0,60.0,0.37,288.0,the number of berries,1.75,,42.0,-42.0,50.0,50.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,89.0,60.0,0.37,288.0,the number of berries,2.7083333333333335,,65.0,-65.0,50.0,50.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,100.0,60.0,0.37,288.0,the number of berries,3.1666666666666665,,76.0,-76.0,50.0,50.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,116.0,60.0,0.37,288.0,the number of berries,3.8333333333333335,,92.0,-92.0,50.0,50.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,95.0,60.0,0.37,288.0,the number of berries,2.9583333333333335,,71.0,-71.0,50.0,50.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,71.0,60.0,0.37,288.0,the number of berries,1.9583333333333333,,47.0,-47.0,50.0,50.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,95.0,60.0,0.37,288.0,the number of berries,2.9583333333333335,,71.0,-71.0,50.0,50.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,75.0,60.0,0.37,288.0,the number of berries,2.125,,51.0,-51.0,50.0,50.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,18.0,60.0,0.37,288.0,the number of berries,0.25,,6.0,6.0,50.0,50.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,82.0,60.0,0.37,288.0,the number of berries,2.4166666666666665,,58.0,-58.0,50.0,50.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,92.0,60.0,0.37,288.0,the number of berries,2.8333333333333335,,68.0,-68.0,50.0,50.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,38.0,60.0,0.37,288.0,the number of berries,0.5833333333333334,,14.0,-14.0,50.0,50.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,80.0,60.0,0.37,288.0,the number of berries,2.3333333333333335,,56.0,-56.0,50.0,50.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,57.0,60.0,0.37,288.0,the number of berries,1.375,,33.0,-33.0,50.0,50.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,91.0,60.0,0.37,288.0,the number of berries,2.7916666666666665,,67.0,-67.0,50.0,50.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,67.0,60.0,0.37,288.0,the number of berries,1.7916666666666667,,43.0,-43.0,50.0,50.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,50.0,60.0,0.37,288.0,the number of berries,1.0833333333333333,,26.0,-26.0,50.0,50.0
0,count_24_152_2019_10_02_4864_00_2432.png,24,13.0,60.0,0.37,288.0,the number of berries,0.4583333333333333,,11.0,11.0,50.0,50.0
0,count_24_152_2019_10_02_4864_456_4256.png,24,32.0,60.0,0.37,288.0,the number of berries,0.3333333333333333,,8.0,-8.0,50.0,50.0
0,count_24_152_2019_10_02_4864_912_4256.png,24,63.0,60.0,0.37,288.0,the number of berries,1.625,,39.0,-39.0,50.0,50.0
0,count_24_153_2019_10_02_4864_2736_00.png,24,45.0,60.0,0.37,288.0,the number of berries,0.875,,21.0,-21.0,50.0,50.0
0,count_24_154_2019_10_02_4864_00_608.png,24,9.0,60.0,0.37,288.0,the number of berries,0.625,,15.0,15.0,50.0,50.0
0,count_24_156_2019_10_02_4864_00_1824.png,24,69.0,60.0,0.37,288.0,the number of berries,1.875,,45.0,-45.0,50.0,50.0
0,count_24_156_2019_10_02_4864_00_4256.png,24,29.0,60.0,0.37,288.0,the number of berries,0.20833333333333334,,5.0,-5.0,50.0,50.0
0,count_24_162_2019_10_02_4864_1824_00.png,24,72.0,60.0,0.37,288.0,the number of berries,2.0,,48.0,-48.0,50.0,50.0
0,count_24_163_2019_10_02_4864_00_4256.png,24,87.0,60.0,0.37,288.0,the number of berries,2.625,,63.0,-63.0,50.0,50.0
0,count_24_163_2019_10_02_4864_1368_00.png,24,59.0,60.0,0.37,288.0,the number of berries,1.4583333333333333,,35.0,-35.0,50.0,50.0
0,count_24_163_2019_10_02_4864_2280_608.png,24,81.0,60.0,0.37,288.0,the number of berries,2.375,,57.0,-57.0,50.0,50.0
0,count_24_230_2019_10_18_4864_912_1216.png,24,19.0,60.0,0.37,288.0,the number of berries,0.20833333333333334,,5.0,5.0,50.0,50.0
0,count_24_296_2019_09_11_4864_456_2432.png,24,43.0,60.0,0.37,288.0,the number of berries,0.7916666666666666,,19.0,-19.0,50.0,50.0
0,count_24_302_2019_09_11_4864_00_1216.png,24,147.0,60.0,0.37,288.0,the number of berries,5.125,,123.0,-123.0,50.0,50.0
0,count_24_305_2019_09_11_4864_00_3648.png,24,19.0,60.0,0.37,288.0,the number of berries,0.20833333333333334,,5.0,5.0,50.0,50.0
0,count_24_318_2019_09_11_4864_912_3648.png,24,69.0,60.0,0.37,288.0,the number of berries,1.875,,45.0,-45.0,50.0,50.0
0,count_25_108_2019_10_02_4864_00_3648.png,25,74.0,60.0,0.37,288.0,the number of berries,1.96,,49.0,-49.0,50.0,50.0
0,count_25_108_2019_10_02_4864_912_2432.png,25,65.0,60.0,0.37,288.0,the number of berries,1.6,,40.0,-40.0,50.0,50.0
0,count_25_110_2019_10_02_4864_2280_608.png,25,124.0,60.0,0.37,288.0,the number of berries,3.96,,99.0,-99.0,50.0,50.0
0,count_25_112_2019_10_02_4864_2280_608.png,25,95.0,60.0,0.37,288.0,the number of berries,2.8,,70.0,-70.0,50.0,50.0
0,count_25_113_2019_10_02_4864_2280_608.png,25,225.0,60.0,0.37,288.0,the number of berries,8.0,,200.0,-200.0,50.0,50.0
0,count_25_113_2019_10_02_4864_456_4256.png,25,76.0,60.0,0.37,288.0,the number of berries,2.04,,51.0,-51.0,50.0,50.0
0,count_25_114_2019_10_02_4864_00_608.png,25,60.0,60.0,0.37,288.0,the number of berries,1.4,,35.0,-35.0,50.0,50.0
0,count_25_114_2019_10_02_4864_456_608.png,25,77.0,60.0,0.37,288.0,the number of berries,2.08,,52.0,-52.0,50.0,50.0
0,count_25_114_2019_10_02_4864_912_3040.png,25,48.0,60.0,0.37,288.0,the number of berries,0.92,,23.0,-23.0,50.0,50.0
0,count_25_115_2019_10_02_4864_912_1216.png,25,49.0,60.0,0.37,288.0,the number of berries,0.96,,24.0,-24.0,50.0,50.0
0,count_25_116_2019_10_02_4864_1824_4256.png,25,93.0,60.0,0.37,288.0,the number of berries,2.72,,68.0,-68.0,50.0,50.0
0,count_25_116_2019_10_02_4864_912_4256.png,25,73.0,60.0,0.37,288.0,the number of berries,1.92,,48.0,-48.0,50.0,50.0
0,count_25_118_2019_10_02_4864_912_1216.png,25,60.0,60.0,0.37,288.0,the number of berries,1.4,,35.0,-35.0,50.0,50.0
0,count_25_120_2019_10_02_4864_00_2432.png,25,113.0,60.0,0.37,288.0,the number of berries,3.52,,88.0,-88.0,50.0,50.0
0,count_25_122_2019_10_02_4864_2280_1216.png,25,36.0,60.0,0.37,288.0,the number of berries,0.44,,11.0,-11.0,50.0,50.0
0,count_25_123_2019_10_02_4864_00_1824.png,25,126.0,60.0,0.37,288.0,the number of berries,4.04,,101.0,-101.0,50.0,50.0
0,count_25_123_2019_10_02_4864_2280_3040.png,25,54.0,60.0,0.37,288.0,the number of berries,1.16,,29.0,-29.0,50.0,50.0
0,count_25_123_2019_10_02_4864_912_4256.png,25,56.0,60.0,0.37,288.0,the number of berries,1.24,,31.0,-31.0,50.0,50.0
0,count_25_124_2019_10_02_4864_1824_2432.png,25,24.0,60.0,0.37,288.0,the number of berries,0.04,,1.0,1.0,50.0,50.0
0,count_25_124_2019_10_02_4864_456_4256.png,25,15.0,60.0,0.37,288.0,the number of berries,0.4,,10.0,10.0,50.0,50.0
0,count_25_128_2019_10_02_4864_00_3648.png,25,57.0,60.0,0.37,288.0,the number of berries,1.28,,32.0,-32.0,50.0,50.0
0,count_25_128_2019_10_02_4864_00_4256.png,25,12.0,60.0,0.37,288.0,the number of berries,0.52,,13.0,13.0,50.0,50.0
0,count_25_130_2019_10_02_4864_00_608.png,25,57.0,60.0,0.37,288.0,the number of berries,1.28,,32.0,-32.0,50.0,50.0
0,count_25_130_2019_10_02_4864_1824_3648.png,25,112.0,60.0,0.37,288.0,the number of berries,3.48,,87.0,-87.0,50.0,50.0
0,count_25_132_2019_10_02_4864_3192_1824.png,25,78.0,60.0,0.37,288.0,the number of berries,2.12,,53.0,-53.0,50.0,50.0
0,count_25_135_2019_10_02_4864_00_4256.png,25,45.0,60.0,0.37,288.0,the number of berries,0.8,,20.0,-20.0,50.0,50.0
0,count_25_135_2019_10_02_4864_1824_3648.png,25,148.0,60.0,0.37,288.0,the number of berries,4.92,,123.0,-123.0,50.0,50.0
0,count_25_135_2019_10_02_4864_2736_4256.png,25,93.0,60.0,0.37,288.0,the number of berries,2.72,,68.0,-68.0,50.0,50.0
0,count_25_136_2019_10_02_4864_00_608.png,25,71.0,60.0,0.37,288.0,the number of berries,1.84,,46.0,-46.0,50.0,50.0
0,count_25_139_2019_10_02_4864_1368_3648.png,25,123.0,60.0,0.37,288.0,the number of berries,3.92,,98.0,-98.0,50.0,50.0
0,count_25_140_2019_10_02_4864_1368_00.png,25,79.0,60.0,0.37,288.0,the number of berries,2.16,,54.0,-54.0,50.0,50.0
0,count_25_140_2019_10_02_4864_456_4256.png,25,104.0,60.0,0.37,288.0,the number of berries,3.16,,79.0,-79.0,50.0,50.0
0,count_25_141_2019_10_02_4864_1824_2432.png,25,56.0,60.0,0.37,288.0,the number of berries,1.24,,31.0,-31.0,50.0,50.0
0,count_25_141_2019_10_02_4864_1824_3648.png,25,80.0,60.0,0.37,288.0,the number of berries,2.2,,55.0,-55.0,50.0,50.0
0,count_25_141_2019_10_02_4864_2280_608.png,25,138.0,60.0,0.37,288.0,the number of berries,4.52,,113.0,-113.0,50.0,50.0
0,count_25_146_2019_10_02_4864_00_00.png,25,17.0,60.0,0.37,288.0,the number of berries,0.32,,8.0,8.0,50.0,50.0
0,count_25_146_2019_10_02_4864_00_4256.png,25,95.0,60.0,0.37,288.0,the number of berries,2.8,,70.0,-70.0,50.0,50.0
0,count_25_147_2019_10_02_4864_1368_3648.png,25,105.0,60.0,0.37,288.0,the number of berries,3.2,,80.0,-80.0,50.0,50.0
0,count_25_147_2019_10_02_4864_1824_3648.png,25,76.0,60.0,0.37,288.0,the number of berries,2.04,,51.0,-51.0,50.0,50.0
0,count_25_148_2019_10_02_4864_00_1824.png,25,153.0,60.0,0.37,288.0,the number of berries,5.12,,128.0,-128.0,50.0,50.0
0,count_25_148_2019_10_02_4864_00_4256.png,25,89.0,60.0,0.37,288.0,the number of berries,2.56,,64.0,-64.0,50.0,50.0
0,count_25_148_2019_10_02_4864_1368_1824.png,25,23.0,60.0,0.37,288.0,the number of berries,0.08,,2.0,2.0,50.0,50.0
0,count_25_149_2019_10_02_4864_1824_608.png,25,68.0,60.0,0.37,288.0,the number of berries,1.72,,43.0,-43.0,50.0,50.0
0,count_25_151_2019_10_02_4864_1368_3648.png,25,82.0,60.0,0.37,288.0,the number of berries,2.28,,57.0,-57.0,50.0,50.0
0,count_25_152_2019_10_02_4864_1824_00.png,25,95.0,60.0,0.37,288.0,the number of berries,2.8,,70.0,-70.0,50.0,50.0
0,count_25_153_2019_10_02_4864_00_4256.png,25,65.0,60.0,0.37,288.0,the number of berries,1.6,,40.0,-40.0,50.0,50.0
0,count_25_153_2019_10_02_4864_3192_3040.png,25,49.0,60.0,0.37,288.0,the number of berries,0.96,,24.0,-24.0,50.0,50.0
0,count_25_154_2019_10_02_4864_00_00.png,25,24.0,60.0,0.37,288.0,the number of berries,0.04,,1.0,1.0,50.0,50.0
0,count_25_156_2019_10_02_4864_00_2432.png,25,34.0,60.0,0.37,288.0,the number of berries,0.36,,9.0,-9.0,50.0,50.0
0,count_25_157_2019_10_02_4864_00_2432.png,25,55.0,60.0,0.37,288.0,the number of berries,1.2,,30.0,-30.0,50.0,50.0
0,count_25_157_2019_10_02_4864_456_608.png,25,16.0,60.0,0.37,288.0,the number of berries,0.36,,9.0,9.0,50.0,50.0
0,count_25_160_2019_10_02_4864_3192_00.png,25,67.0,60.0,0.37,288.0,the number of berries,1.68,,42.0,-42.0,50.0,50.0
0,count_25_164_2019_10_02_4864_1368_3648.png,25,96.0,60.0,0.37,288.0,the number of berries,2.84,,71.0,-71.0,50.0,50.0
0,count_25_165_2019_10_02_4864_456_608.png,25,58.0,60.0,0.37,288.0,the number of berries,1.32,,33.0,-33.0,50.0,50.0
0,count_25_166_2019_10_02_4864_00_4256.png,25,47.0,60.0,0.37,288.0,the number of berries,0.88,,22.0,-22.0,50.0,50.0
0,count_25_167_2019_10_02_4864_1824_4256.png,25,48.0,60.0,0.37,288.0,the number of berries,0.92,,23.0,-23.0,50.0,50.0
0,count_25_297_2019_09_11_4864_00_00.png,25,13.0,60.0,0.37,288.0,the number of berries,0.48,,12.0,12.0,50.0,50.0
0,count_25_332_2019_09_11_4864_00_3040.png,25,48.0,60.0,0.37,288.0,the number of berries,0.92,,23.0,-23.0,50.0,50.0
0,count_26_108_2019_10_02_4864_00_00.png,26,39.0,60.0,0.37,288.0,the number of berries,0.5,,13.0,-13.0,50.0,50.0
0,count_26_108_2019_10_02_4864_00_4256.png,26,67.0,60.0,0.37,288.0,the number of berries,1.5769230769230769,,41.0,-41.0,50.0,50.0
0,count_26_109_2019_10_02_4864_00_4256.png,26,79.0,60.0,0.37,288.0,the number of berries,2.0384615384615383,,53.0,-53.0,50.0,50.0
0,count_26_109_2019_10_02_4864_1368_3040.png,26,67.0,60.0,0.37,288.0,the number of berries,1.5769230769230769,,41.0,-41.0,50.0,50.0
0,count_26_109_2019_10_02_4864_456_1216.png,26,25.0,60.0,0.37,288.0,the number of berries,0.038461538461538464,,1.0,1.0,50.0,50.0
0,count_26_110_2019_10_02_4864_1824_2432.png,26,127.0,60.0,0.37,288.0,the number of berries,3.8846153846153846,,101.0,-101.0,50.0,50.0
0,count_26_110_2019_10_02_4864_2280_3040.png,26,51.0,60.0,0.37,288.0,the number of berries,0.9615384615384616,,25.0,-25.0,50.0,50.0
0,count_26_111_2019_10_02_4864_1368_1216.png,26,82.0,60.0,0.37,288.0,the number of berries,2.1538461538461537,,56.0,-56.0,50.0,50.0
0,count_26_112_2019_10_02_4864_2280_3040.png,26,47.0,60.0,0.37,288.0,the number of berries,0.8076923076923077,,21.0,-21.0,50.0,50.0
0,count_26_112_2019_10_02_4864_2736_1216.png,26,104.0,60.0,0.37,288.0,the number of berries,3.0,,78.0,-78.0,50.0,50.0
0,count_26_112_2019_10_02_4864_2736_3040.png,26,34.0,60.0,0.37,288.0,the number of berries,0.3076923076923077,,8.0,-8.0,50.0,50.0
0,count_26_113_2019_10_02_4864_3192_1216.png,26,233.0,60.0,0.37,288.0,the number of berries,7.961538461538462,,207.0,-207.0,50.0,50.0
0,count_26_115_2019_10_02_4864_1368_1216.png,26,58.0,60.0,0.37,288.0,the number of berries,1.2307692307692308,,32.0,-32.0,50.0,50.0
0,count_26_115_2019_10_02_4864_1824_1824.png,26,41.0,60.0,0.37,288.0,the number of berries,0.5769230769230769,,15.0,-15.0,50.0,50.0
0,count_26_116_2019_10_02_4864_3192_1824.png,26,71.0,60.0,0.37,288.0,the number of berries,1.7307692307692308,,45.0,-45.0,50.0,50.0
0,count_26_118_2019_10_02_4864_1824_608.png,26,42.0,60.0,0.37,288.0,the number of berries,0.6153846153846154,,16.0,-16.0,50.0,50.0
0,count_26_118_2019_10_02_4864_2280_608.png,26,68.0,60.0,0.37,288.0,the number of berries,1.6153846153846154,,42.0,-42.0,50.0,50.0
0,count_26_118_2019_10_02_4864_2736_2432.png,26,71.0,60.0,0.37,288.0,the number of berries,1.7307692307692308,,45.0,-45.0,50.0,50.0
0,count_26_119_2019_10_02_4864_456_1216.png,26,114.0,60.0,0.37,288.0,the number of berries,3.3846153846153846,,88.0,-88.0,50.0,50.0
0,count_26_119_2019_10_02_4864_456_608.png,26,54.0,60.0,0.37,288.0,the number of berries,1.0769230769230769,,28.0,-28.0,50.0,50.0
0,count_26_120_2019_10_02_4864_00_3648.png,26,28.0,60.0,0.37,288.0,the number of berries,0.07692307692307693,,2.0,-2.0,50.0,50.0
0,count_26_120_2019_10_02_4864_3192_1824.png,26,54.0,60.0,0.37,288.0,the number of berries,1.0769230769230769,,28.0,-28.0,50.0,50.0
0,count_26_121_2019_10_02_4864_00_2432.png,26,194.0,60.0,0.37,288.0,the number of berries,6.461538461538462,,168.0,-168.0,50.0,50.0
0,count_26_121_2019_10_02_4864_1824_3648.png,26,51.0,60.0,0.37,288.0,the number of berries,0.9615384615384616,,25.0,-25.0,50.0,50.0
0,count_26_124_2019_10_02_4864_1824_608.png,26,77.0,60.0,0.37,288.0,the number of berries,1.9615384615384615,,51.0,-51.0,50.0,50.0
0,count_26_126_2019_10_02_4864_2280_1216.png,26,161.0,60.0,0.37,288.0,the number of berries,5.1923076923076925,,135.0,-135.0,50.0,50.0
0,count_26_127_2019_10_02_4864_1824_4256.png,26,26.0,60.0,0.37,288.0,the number of berries,0.0,,0.0,0.0,50.0,50.0
0,count_26_127_2019_10_02_4864_2280_1216.png,26,98.0,60.0,0.37,288.0,the number of berries,2.769230769230769,,72.0,-72.0,50.0,50.0
0,count_26_127_2019_10_02_4864_3192_3040.png,26,82.0,60.0,0.37,288.0,the number of berries,2.1538461538461537,,56.0,-56.0,50.0,50.0
0,count_26_128_2019_10_02_4864_1824_2432.png,26,17.0,60.0,0.37,288.0,the number of berries,0.34615384615384615,,9.0,9.0,50.0,50.0
0,count_26_129_2019_10_02_4864_3192_1824.png,26,47.0,60.0,0.37,288.0,the number of berries,0.8076923076923077,,21.0,-21.0,50.0,50.0
0,count_26_129_2019_10_02_4864_3192_3648.png,26,96.0,60.0,0.37,288.0,the number of berries,2.6923076923076925,,70.0,-70.0,50.0,50.0
0,count_26_132_2019_10_02_4864_1368_1216.png,26,26.0,60.0,0.37,288.0,the number of berries,0.0,,0.0,0.0,50.0,50.0
0,count_26_132_2019_10_02_4864_2280_3040.png,26,32.0,60.0,0.37,288.0,the number of berries,0.23076923076923078,,6.0,-6.0,50.0,50.0
0,count_26_132_2019_10_02_4864_912_1824.png,26,29.0,60.0,0.37,288.0,the number of berries,0.11538461538461539,,3.0,-3.0,50.0,50.0
0,count_26_135_2019_10_02_4864_912_4256.png,26,148.0,60.0,0.37,288.0,the number of berries,4.6923076923076925,,122.0,-122.0,50.0,50.0
0,count_26_136_2019_10_02_4864_3192_3648.png,26,9.0,60.0,0.37,288.0,the number of berries,0.6538461538461539,,17.0,17.0,50.0,50.0
0,count_26_137_2019_10_02_4864_3192_1824.png,26,29.0,60.0,0.37,288.0,the number of berries,0.11538461538461539,,3.0,-3.0,50.0,50.0
0,count_26_138_2019_10_02_4864_3192_1824.png,26,122.0,60.0,0.37,288.0,the number of berries,3.6923076923076925,,96.0,-96.0,50.0,50.0
0,count_26_139_2019_10_02_4864_912_4256.png,26,126.0,60.0,0.37,288.0,the number of berries,3.8461538461538463,,100.0,-100.0,50.0,50.0
0,count_26_140_2019_10_02_4864_00_608.png,26,106.0,60.0,0.37,288.0,the number of berries,3.076923076923077,,80.0,-80.0,50.0,50.0
0,count_26_140_2019_10_02_4864_3192_1216.png,26,146.0,60.0,0.37,288.0,the number of berries,4.615384615384615,,120.0,-120.0,50.0,50.0
0,count_26_141_2019_10_02_4864_2736_1216.png,26,48.0,60.0,0.37,288.0,the number of berries,0.8461538461538461,,22.0,-22.0,50.0,50.0
0,count_26_142_2019_10_02_4864_2280_4256.png,26,36.0,60.0,0.37,288.0,the number of berries,0.38461538461538464,,10.0,-10.0,50.0,50.0
0,count_26_142_2019_10_02_4864_3192_00.png,26,99.0,60.0,0.37,288.0,the number of berries,2.8076923076923075,,73.0,-73.0,50.0,50.0
0,count_26_144_2019_10_02_4864_3192_3040.png,26,41.0,60.0,0.37,288.0,the number of berries,0.5769230769230769,,15.0,-15.0,50.0,50.0
0,count_26_145_2019_10_02_4864_456_608.png,26,53.0,60.0,0.37,288.0,the number of berries,1.0384615384615385,,27.0,-27.0,50.0,50.0
0,count_26_148_2019_10_02_4864_1368_1216.png,26,36.0,60.0,0.37,288.0,the number of berries,0.38461538461538464,,10.0,-10.0,50.0,50.0
0,count_26_149_2019_10_02_4864_2736_00.png,26,93.0,60.0,0.37,288.0,the number of berries,2.576923076923077,,67.0,-67.0,50.0,50.0
0,count_26_149_2019_10_02_4864_912_00.png,26,55.0,60.0,0.37,288.0,the number of berries,1.1153846153846154,,29.0,-29.0,50.0,50.0
0,count_26_151_2019_10_02_4864_00_608.png,26,39.0,60.0,0.37,288.0,the number of berries,0.5,,13.0,-13.0,50.0,50.0
0,count_26_151_2019_10_02_4864_1368_1216.png,26,25.0,60.0,0.37,288.0,the number of berries,0.038461538461538464,,1.0,1.0,50.0,50.0
0,count_26_151_2019_10_02_4864_3192_3040.png,26,72.0,60.0,0.37,288.0,the number of berries,1.7692307692307692,,46.0,-46.0,50.0,50.0
0,count_26_152_2019_10_02_4864_2280_4256.png,26,47.0,60.0,0.37,288.0,the number of berries,0.8076923076923077,,21.0,-21.0,50.0,50.0
0,count_26_153_2019_10_02_4864_00_00.png,26,6.0,60.0,0.37,288.0,the number of berries,0.7692307692307693,,20.0,20.0,50.0,50.0
0,count_26_153_2019_10_02_4864_00_2432.png,26,33.0,60.0,0.37,288.0,the number of berries,0.2692307692307692,,7.0,-7.0,50.0,50.0
